Postnummer;Poststed;Kommunenummer
5918;FREKHAUG;1256
5920;Nessane;1418
5930;Vadheim;1416
5931;MANGER;1260
5936;MANGER;1260
5937;BØVÅGEN;1260
5938;SÆBØVÅGEN;1260
5939;SLETTA;1260
5941;AUSTRHEIM;1264
5943;AUSTRHEIM;1264
5947;FEDJE;1265
5948;FEDJE;1265
5951;LINDÅS;1263
5952;FONNES;1264
5953;FONNES;1264
5954;MONGSTAD;1263
5955;LINDÅS;1263
5956;HUNDVIN;1263
5957;MYKING;1263
5960;DALSØYRA;1411
5961;BREKKE;1411
5962;BJORDAL;1416
5966;EIVINDVIK;1411
5967;EIVINDVIK;1411
5970;BYRKNESØY;1411
5977;ÅNNELAND;1411
5978;MJØMNA;1411
5979;BYRKNESØY;1411
5981;MASFJORDNES;1266
5983;HAUGSVÆR;1266
5984;MATREDAL;1266
5986;HOSTELAND;1266
5987;HOSTELAND;1266
5991;OSTEREIDET;1263
5993;OSTEREIDET;1263
5994;VIKANES;1263
6000;Ålesund;1504
6001;ÅLESUND;1504
6002;ÅLESUND;1504
6003;ÅLESUND;1504
6004;ÅLESUND;1504
6005;ÅLESUND;1504
6006;ÅLESUND;1504
6007;ÅLESUND;1504
6008;ÅLESUND;1504
6009;ÅLESUND;1504
6010;ÅLESUND;1504
6011;ÅLESUND;1504
6012;ÅLESUND;1504
6013;ÅLESUND;1504
6014;ÅLESUND;1504
6015;ÅLESUND;1504
6016;ÅLESUND;1504
6017;ÅLESUND;1504
6018;ÅLESUND;1504
6019;ÅLESUND;1504
6020;ÅLESUND;1504
6021;ÅLESUND;1504
6022;ÅLESUND;1504
6023;ÅLESUND;1504
6024;ÅLESUND;1504
6025;ÅLESUND;1504
6026;ÅLESUND;1504
6028;ÅLESUND;1504
6030;LANGEVÅG;1531
6035;FISKARSTRAND;1531
6036;MAUSEIDVÅG;1531
6037;EIDSNES;1531
6038;FISKARSTRAND;1531
6039;LANGEVÅG;1531
6040;VIGRA;1532
6044;ÅLESUND;1504
6045;ÅLESUND;1504
6046;ÅLESUND;1504
6047;ÅLESUND;1504
6048;ÅLESUND;1504
6050;VALDERØYA;1532
6051;VALDERØYA;1532
6052;GISKE;1532
6055;GODØYA;1532
6057;ELLINGSØY;1504
6058;VALDERØYA;1532
6059;VIGRA;1532
6060;HAREID;1517
6062;BRANDAL;1517
6063;HJØRUNGAVÅG;1517
6064;HADDAL;1516
6065;ULSTEINVIK;1516
6067;ULSTEINVIK;1516
6068;EIKSUND;1516
6069;HAREID;1517
6070;TJØRVÅG;1515
6076;MOLTUSTRANDA;1515
6080;GURSKØY;1515
6082;GURSKEN;1514
6083;GJERDSVIKA;1514
6084;LARSNES;1514
6085;LARSNES;1514
6087;KVAMSØY;1514
6089;SANDSHAMN;1514
6090;FOSNAVÅG;1515
6091;FOSNAVÅG;1515
6092;FOSNAVÅG;1515
6094;LEINØY;1515
6095;BØLANDET;1515
6096;RUNDE;1515
6098;NERLANDSØY;1515
6099;FOSNAVÅG;1515
6100;VOLDA;1519
6101;VOLDA;1519
6102;VOLDA;1519
6103;VOLDA;1519
6104;VOLDA;1519
6105;VOLDA;1519
6106;VOLDA;1519
6110;AUSTEFJORDEN;1519
6120;FOLKESTAD;1519
6133;LAUVSTAD;1519
6139;FISKÅ;1511
6140;SYVDE;1511
6141;ROVDE;1511
6142;EIDSÅ;1511
6143;FISKÅ;1511
6144;SYLTE;1511
6146;ÅHEIM;1511
6149;ÅRAM;1511
6150;ØRSTA;1520
6151;ØRSTA;1520
6152;ØRSTA;1520
6153;ØRSTA;1520
6154;ØRSTA;1520
6155;ØRSTA;1520
6156;ØRSTA;1520
6160;HOVDEBYGDA;1520
6161;HOVDEBYGDA;1520
6165;SÆBØ;1520
6166;SÆBØ;1520
6170;VARTDAL;1520
6174;BARSTADVIK;1520
6183;TRANDAL;1520
6184;STORESTANDAL;1520
6190;BJØRKE;1520
6196;NORANGSFJORDEN;1520
6200;STRANDA;1525
6201;STRANDA;1525
6210;VALLDAL;1524
6211;VALLDAL;1524
6212;LIABYGDA;1525
6213;TAFJORD;1524
6214;NORDDAL;1524
6215;EIDSDAL;1524
6216;GEIRANGER;1525
6218;HELLESYLT;1525
6220;STRAUMGJERDE;1528
6222;IKORNNES;1528
6224;HUNDEIDVIK;1528
6230;SYKKYLVEN;1528
6238;STRAUMGJERDE;1528
6239;SYKKYLVEN;1528
6240;ØRSKOG;1523
6249;ØRSKOG;1523
6250;STORDAL;1526
6254;Vaksvik;1523
6259;STORDAL;1526
6260;SKODJE;1529
6263;SKODJE;1529
6264;TENNFJORD;1534
6265;VATNE;1534
6270;BRATTVÅG;1534
6272;HILDRE;1534
6280;SØVIK;1534
6281;SØVIK;1534
6282;BRATTVÅG;1534
6283;VATNE;1534
6285;STOREKALVØY;1534
6290;HARAMSØY;1534
6292;KJERSTAD;1534
6293;LONGVA;1534
6294;FJØRTOFT;1534
6300;ÅNDALSNES;1539
6301;ÅNDALSNES;1539
6310;VEBLUNGSNES;1539
6315;INNFJORDEN;1539
6320;ISFJORDEN;1539
6330;VERMA;1539
6339;ISFJORDEN;1539
6350;EIDSBYGDA;1539
6360;ÅFARNES;1539
6363;MITTET;1539
6364;VISTDAL;1543
6375;Hovdenakken;1502
6380;Tresfjord;1535
6386;MÅNDALEN;1539
6387;VÅGSTRANDA;1539
6390;VESTNES;1535
6391;TRESFJORD;1535
6392;VIKEBUKT;1535
6393;TOMREFJORD;1535
6394;FIKSDAL;1535
6395;REKDAL;1535
6396;VIKEBUKT;1535
6397;TRESFJORD;1535
6398;TOMREFJORD;1535
6399;VESTNES;1535
6400;Molde;1502
6401;MOLDE;1502
6402;MOLDE;1502
6403;MOLDE;1502
6404;MOLDE;1502
6405;MOLDE;1502
6407;MOLDE;1502
6408;AUREOSEN;1548
6409;MOLDE;1547
6410;MOLDE;1502
6411;MOLDE;1502
6412;MOLDE;1502
6413;MOLDE;1502
6414;MOLDE;1502
6415;MOLDE;1502
6416;MOLDE;1502
6418;SEKKEN;1502
6419;MOLDE;1502
6420;Aukra;1547
6421;MOLDE;1502
6422;MOLDE;1502
6423;MOLDE;1502
6425;MOLDE;1502
6429;MOLDE;1502
6430;BUD;1548
6431;BUD;1548
6433;HUSTAD;1548
6434;MOLDE;1502
6435;MOLDE;1502
6436;MOLDE;1502
6438;Vikan i Romsdal;1548
6440;ELNESVÅGEN;1548
6443;TORNES I ROMSDAL;1548
6444;FARSTAD;1548
6445;MALMEFJORDEN;1548
6447;ELNESVÅGEN;1548
6450;HJELSET;1502
6453;KLEIVE;1502
6454;HJELSET;1502
6455;KORTGARDEN;1502
6456;SKÅLA;1502
6457;BOLSØYA;1502
6460;EIDSVÅG I ROMSDAL;1543
6461;EIDSVÅG I ROMSDAL;1543
6462;RAUDSAND;1543
6470;ERESFJORD;1543
6472;EIKESDAL;1543
6475;MIDSUND;1545
6476;MIDSUND;1545
6480;AUKRA;1547
6481;AUKRA;1547
6483;ONA;1546
6484;SANDØY;1546
6486;ORTEN;1546
6487;HARØY;1546
6488;MYKLEBOST;1546
6490;EIDE;1551
6493;LYNGSTAD;1551
6494;VEVANG;1551
6499;EIDE;1551
6500;Kristiansund N;1505
6501;KRISTIANSUND N;1505
6502;KRISTIANSUND N;1505
6503;KRISTIANSUND N;1505
6504;KRISTIANSUND N;1505
6506;KRISTIANSUND N;1505
6507;KRISTIANSUND N;1505
6508;KRISTIANSUND N;1505
6509;KRISTIANSUND N;1505
6510;KRISTIANSUND N;1505
6511;KRISTIANSUND N;1505
6512;KRISTIANSUND N;1505
6514;KRISTIANSUND N;1505
6515;KRISTIANSUND N;1505
6516;KRISTIANSUND N;1505
6517;KRISTIANSUND N;1505
6518;KRISTIANSUND N;1505
6520;FREI;1505
6521;FREI;1505
6522;FREI;1505
6523;FREI;1505
6524;FREI;1505
6525;FREI;1505
6529;FREI;1505
6530;AVERØY;1554
6538;AVERØY;1554
6539;AVERØY;1554
6546;KRISTIANSUND N;1505
6547;KRISTIANSUND N;1505
6548;KRISTIANSUND N;1505
6549;KRISTIANSUND N;1505
6570;SMØLA;1573
6571;SMØLA;1573
6590;TUSTNA;1576
6600;SUNNDALSØRA;1563
6601;SUNNDALSØRA;1563
6610;ØKSENDAL;1563
6611;FURUGRENDA;1563
6612;GRØA;1563
6613;GJØRA;1563
6620;ÅLVUNDEID;1563
6622;ÅLVUNDFJORD;1563
6628;MEISINGSET;1560
6629;TORJULVÅGEN;1560
6630;TINGVOLL;1560
6631;BATNFJORDSØRA;1557
6633;GJEMNES;1557
6636;ANGVIK;1557
6637;FLEMMA;1557
6638;OSMARKA;1557
6639;TORVIKBUKT;1557
6640;KVANNE;1566
6642;STANGVIK;1566
6643;BØFJORDEN;1566
6644;BÆVERFJORD;1566
6645;TODALEN;1566
6650;SURNADAL;1566
6652;SURNA;1566
6653;ØVRE SURNADAL;1566
6655;VINDØLA;1566
6656;SURNADAL;1566
6657;RINDAL;1567
6658;RINDALSSKOGEN;1567
6659;RINDAL;1567
6670;ØYDEGARD;1560
6674;KVISVIK;1560
6680;HALSANAUSTAN;1571
6683;VÅGLAND;1571
6686;VALSØYBOTN;1571
6687;VALSØYFJORD;1571
6688;VÅGLAND;1571
6689;AURE;1576
6690;AURE;1576
6693;MJOSUNDET;1576
6694;FOLDFJORDEN;1576
6697;VIHALS;1576
6698;LESUND;1576
6699;KJØRSVIKBUGEN;1576
6700;MÅLØY;1439
6701;MÅLØY;1439
6702;MÅLØY;1439
6703;MÅLØY;1439
6704;DEKNEPOLLEN;1439
6707;RAUDEBERG;1439
6708;BRYGGJA;1439
6710;RAUDEBERG;1439
6711;BRYGGJA;1439
6713;ALMENNINGEN;1439
6714;SILDA;1439
6715;BARMEN;1441
6716;HUSEVÅG;1439
6717;FLATRAKET;1441
6718;DEKNEPOLLEN;1439
6719;SKATESTRAUMEN;1438
6721;SVELGEN;1438
6723;SVELGEN;1438
6726;BREMANGER;1438
6727;BREMANGER;1438
6728;KALVÅG;1438
6729;KALVÅG;1438
6730;DAVIK;1438
6734;RUGSUND;1438
6737;ÅLFOTEN;1438
6740;SELJE;1441
6741;SELJE;1441
6743;Årsheim;1441
6750;STADLANDET;1441
6751;STADLANDET;1441
6761;HORNINDAL;1444
6763;HORNINDAL;1444
6770;NORDFJORDEID;1443
6771;NORDFJORDEID;1443
6772;NORDFJORDEID;1443
6776;KJØLSDALEN;1443
6777;STÅRHEIM;1443
6778;LOTE;1443
6779;HOLMØYANE;1443
6781;STRYN;1449
6782;STRYN;1449
6783;STRYN;1449
6784;OLDEN;1449
6788;OLDEN;1449
6789;LOEN;1449
6791;OLDEDALEN;1449
6792;BRIKSDALSBRE;1449
6793;INNVIK;1449
6795;BLAKSÆTER;1449
6796;HOPLAND;1449
6797;UTVIK;1449
6798;HJELLEDALEN;1449
6799;OPPSTRYN;1449
6800;FØRDE;1432
6801;FØRDE;1432
6802;FØRDE;1432
6803;FØRDE;1432
6804;FØRDE;1432
6805;FØRDE;1432
6806;NAUSTDAL;1433
6807;FØRDE;1432
6808;FØRDE;1432
6809;FØRDE;1432
6810;FØRDE;1432
6811;FØRDE;1432
6812;FØRDE;1432
6813;FØRDE;1432
6814;FØRDE;1432
6815;FØRDE;1432
6817;NAUSTDAL;1433
6818;HAUKEDALEN;1432
6819;FØRDE;1432
6821;SANDANE;1445
6822;SANDANE;1445
6823;SANDANE;1445
6826;BYRKJELO;1445
6827;BREIM;1445
6828;HESTENESØYRA;1445
6829;HYEN;1445
6841;SKEI I JØLSTER;1431
6843;SKEI I JØLSTER;1431
6847;VASSENDEN;1431
6848;FJÆRLAND;1420
6849;KAUPANGER;1420
6851;SOGNDAL;1420
6852;SOGNDAL;1420
6853;SOGNDAL;1420
6854;KAUPANGER;1420
6855;FRØNNINGEN;1422
6856;SOGNDAL;1420
6858;FARDAL;1420
6859;SLINDE;1420
6861;LEIKANGER;1419
6863;LEIKANGER;1419
6866;GAUPNE;1426
6868;GAUPNE;1426
6869;HAFSLO;1426
6870;ORNES;1426
6871;JOSTEDAL;1426
6872;LUSTER;1426
6873;MARIFJØRA;1426
6875;HØYHEIMSVIK;1426
6876;SKJOLDEN;1426
6877;FORTUN;1426
6878;VEITASTROND;1426
6879;SOLVORN;1426
6881;ÅRDALSTANGEN;1424
6882;ØVRE ÅRDAL;1424
6884;ØVRE ÅRDAL;1424
6885;ÅRDALSTANGEN;1424
6886;LÆRDAL;1422
6887;LÆRDAL;1422
6888;BORGUND;1422
6891;VIK I SOGN;1417
6893;VIK I SOGN;1417
6894;VANGSNES;1417
6895;FEIOS;1417
6896;FRESVIK;1417
6898;BALESTRAND;1418
6899;BALESTRAND;1418
6900;FLORØ;1401
6901;FLORØ;1401
6902;FLORØ;1401
6903;FLORØ;1401
6909;FLORØ;1401
6912;KINN;1401
6914;SVANØYBUKT;1401
6915;ROGNALDSVÅG;1401
6916;BAREKSTAD;1401
6917;BATALDEN;1401
6918;SØR-SKORPA;1401
6919;TANSØY;1401
6921;HARDBAKKE;1412
6924;HARDBAKKE;1412
6926;KRAKHELLA;1412
6927;YTRØYGREND;1412
6928;KOLGROV;1412
6929;HERSVIKBYGDA;1412
6940;EIKEFJORD;1401
6941;EIKEFJORD;1401
6942;SVORTEVIK;1401
6944;STAVANG;1401
6946;LAVIK;1416
6947;LAVIK;1416
6951;LEIRVIK I SOGN;1413
6953;LEIRVIK I SOGN;1413
6957;HYLLESTAD;1413
6958;SØRBØVÅG;1413
6961;DALE I SUNNFJORD;1429
6963;DALE I SUNNFJORD;1429
6964;KORSSUND;1429
6966;GUDDAL;1429
6967;HELLEVIK I FJALER;1429
6968;FLEKKE;1429
6969;STRAUMSNES;1429
6971;SANDE I SUNNFJORD;1430
6973;SANDE I SUNNFJORD;1430
6975;SKILBREI;1430
6977;BYGSTAD;1430
6978;VIKSDALEN;1430
6980;ASKVOLL;1428
6981;HOLMEDAL;1428
6982;HOLMEDAL;1428
6983;KVAMMEN;1428
6984;STONGFJORDEN;1428
6985;ATLØY;1428
6986;VÆRLANDET;1428
6987;BULANDET;1428
6988;ASKVOLL;1428
6991;HØYANGER;1416
6993;HØYANGER;1416
6995;KYRKJEBØ;1416
6996;VADHEIM;1416
7000;Trondheim;1601
7003;TRONDHEIM;1601
7004;TRONDHEIM;1601
7005;TRONDHEIM;1601
7006;TRONDHEIM;1601
7010;TRONDHEIM;1601
7011;TRONDHEIM;1601
7012;TRONDHEIM;1601
7013;TRONDHEIM;1601
7014;TRONDHEIM;1601
7015;TRONDHEIM;1601
7016;TRONDHEIM;1601
7017;TRONDHEIM;1601
7018;TRONDHEIM;1601
7019;TRONDHEIM;1601
7020;TRONDHEIM;1601
7021;TRONDHEIM;1601
7022;TRONDHEIM;1601
7023;TRONDHEIM;1601
7024;TRONDHEIM;1601
7025;TRONDHEIM;1601
7026;TRONDHEIM;1601
7027;TRONDHEIM;1601
7028;TRONDHEIM;1601
7029;TRONDHEIM;1601
7030;TRONDHEIM;1601
7031;TRONDHEIM;1601
7032;TRONDHEIM;1601
7033;TRONDHEIM;1601
7034;TRONDHEIM;1601
7035;TRONDHEIM;1601
7036;TRONDHEIM;1601
7037;TRONDHEIM;1601
7038;TRONDHEIM;1601
7039;TRONDHEIM;1601
7040;TRONDHEIM;1601
7041;TRONDHEIM;1601
7042;TRONDHEIM;1601
7043;TRONDHEIM;1601
7044;TRONDHEIM;1601
7045;TRONDHEIM;1601
7046;TRONDHEIM;1601
7047;TRONDHEIM;1601
7048;TRONDHEIM;1601
7049;TRONDHEIM;1601
7050;TRONDHEIM;1601
7051;TRONDHEIM;1601
7052;TRONDHEIM;1601
7053;RANHEIM;1601
7054;RANHEIM;1601
7055;RANHEIM;1601
7056;RANHEIM;1601
7057;JONSVATNET;1601
7058;JAKOBSLI;1601
7059;JAKOBSLI;1601
7067;TRONDHEIM;1601
7068;TRONDHEIM;1601
7069;TRONDHEIM;1601
7070;BOSBERG;1601
7071;TRONDHEIM;1601
7072;HEIMDAL;1601
7074;SPONGDAL;1601
7075;TILLER;1601
7078;SAUPSTAD;1601
7079;FLATÅSEN;1601
7080;HEIMDAL;1601
7081;SJETNEMARKA;1601
7082;KATTEM;1601
7083;LEINSTRAND;1601
7088;HEIMDAL;1601
7089;HEIMDAL;1601
7091;TILLER;1601
7092;TILLER;1601
7093;TILLER;1601
7097;SAUPSTAD;1601
7098;SAUPSTAD;1601
7099;FLATÅSEN;1601
7100;RISSA;1624
7101;RISSA;1624
7105;STADSBYGD;1624
7110;FEVÅG;1624
7112;HASSELVIKA;1624
7113;HUSBYSJØEN;1624
7114;RÅKVÅG;1624
7119;STADSBYGD;1624
7120;LEKSVIK;1718
7121;LEKSVIK;1718
7125;VANVIKAN;1718
7126;VANVIKAN;1718
7127;OPPHAUG;1621
7129;BREKSTAD;1621
7130;BREKSTAD;1621
7140;OPPHAUG;1621
7142;UTHAUG;1621
7150;STORFOSNA;1621
7152;KRÅKVÅG;1621
7153;GARTEN;1621
7156;LEKSA;1622
7159;BJUGN;1627
7160;BJUGN;1627
7165;OKSVOLL;1627
7166;TARVA;1627
7167;VALLERSUND;1627
7168;LYSØYSUNDET;1627
7169;ÅFJORD;1630
7170;ÅFJORD;1630
7176;LINESØYA;1630
7177;REVSNES;1630
7178;STOKKØY;1630
7180;ROAN;1632
7190;BESSAKER;1632
7194;BRANDSFJORD;1632
7200;KYRKSÆTERØRA;1612
7201;KYRKSÆTERØRA;1612
7203;VINJEØRA;1612
7206;HELLANDSJØEN;1612
7211;KORSVEGEN;1653
7212;KORSVEGEN;1653
7213;GÅSBAKKEN;1653
7221;MELHUS;1653
7223;MELHUS;1653
7224;MELHUS;1653
7227;GIMSE;1653
7228;KVÅL;1653
7231;LUNDAMO;1653
7232;LUNDAMO;1653
7234;LER;1653
7235;LER;1653
7236;HOVIN I GAULDAL;1653
7238;HOVIN I GAULDAL;1653
7239;HITRA;1617
7240;HITRA;1617
7241;ANSNES;1617
7242;KNARRLAGSUND;1617
7243;KVENVÆR;1617
7246;SANDSTAD;1617
7247;HESTVIKA;1617
7250;MELANDSJØ;1617
7252;DOLMØY;1617
7255;SUNDLANDET;1613
7256;HEMNSKJELA;1613
7257;SNILLFJORD;1613
7259;SNILLFJORD;1613
7260;SISTRANDA;1620
7261;SISTRANDA;1620
7263;HAMARVIK;1620
7264;HAMARVIK;1620
7266;KVERVA;1620
7268;TITRAN;1620
7270;DYRVIK;1620
7273;NORDDYRØY;1620
7280;SULA;1620
7282;BOGØYVÆR;1620
7284;MAUSUND;1620
7285;GJÆSINGEN;1620
7286;SØRBURØY;1620
7287;SAUØY;1620
7288;SOKNEDAL;1648
7289;SOKNEDAL;1648
7290;STØREN;1648
7291;STØREN;1648
7295;ROGNES;1648
7298;BUDALEN;1648
7300;ORKANGER;1638
7301;ORKANGER;1638
7302;ORKANGER;1638
7310;GJØLME;1638
7315;LENSVIK;1622
7316;LENSVIK;1622
7318;AGDENES;1622
7319;AGDENES;1622
7320;FANNREM;1638
7321;FANNREM;1638
7327;SVORKMO;1638
7329;SVORKMO;1638
7331;LØKKEN VERK;1636
7332;LØKKEN VERK;1636
7333;STORÅS;1636
7334;STORÅS;1636
7335;JERPSTAD;1636
7336;MELDAL;1636
7338;MELDAL;1636
7340;OPPDAL;1634
7341;OPPDAL;1634
7342;LØNSET;1634
7343;VOGNILL;1634
7345;DRIVA;1634
7350;BUVIKA;1657
7351;BUVIKA;1657
7353;BØRSA;1657
7354;VIGGJA;1657
7355;EGGKLEIVA;1657
7357;SKAUN;1657
7358;BØRSA;1657
7361;RØROS;1640
7370;BREKKEBYGD;1640
7372;GLÅMOS;1640
7374;RØROS;1640
7380;ÅLEN;1644
7383;HALTDALEN;1644
7384;ÅLEN;1644
7386;SINGSÅS;1648
7387;SINGSÅS;1648
7391;RENNEBU;1635
7392;RENNEBU;1635
7393;RENNEBU;1635
7397;RENNEBU;1635
7398;RENNEBU;1635
7399;RENNEBU;1635
7400;TRONDHEIM;1601
7401;TRONDHEIM;1601
7402;TRONDHEIM;1601
7403;TRONDHEIM;1601
7404;TRONDHEIM;1601
7405;TRONDHEIM;1601
7406;TRONDHEIM;1601
7407;TRONDHEIM;1601
7408;TRONDHEIM;1601
7409;TRONDHEIM;1601
7410;TRONDHEIM;1601
7411;TRONDHEIM;1601
7412;TRONDHEIM;1601
7413;TRONDHEIM;1601
7414;TRONDHEIM;1601
7415;TRONDHEIM;1601
7416;TRONDHEIM;1601
7417;TRONDHEIM;1601
7418;TRONDHEIM;1601
7419;TRONDHEIM;1601
7420;TRONDHEIM;1601
7421;TRONDHEIM;1601
7422;TRONDHEIM;1601
7424;TRONDHEIM;1601
7425;TRONDHEIM;1601
7426;TRONDHEIM;1601
7427;TRONDHEIM;1601
7428;TRONDHEIM;1601
7429;TRONDHEIM;1601
7430;TRONDHEIM;1601
7431;TRONDHEIM;1601
7432;TRONDHEIM;1601
7433;TRONDHEIM;1601
7434;TRONDHEIM;1601
7435;TRONDHEIM;1601
7436;TRONDHEIM;1601
7437;TRONDHEIM;1601
7438;TRONDHEIM;1601
7439;TRONDHEIM;1601
7440;TRONDHEIM;1601
7441;TRONDHEIM;1601
7442;TRONDHEIM;1601
7443;TRONDHEIM;1601
7444;TRONDHEIM;1601
7445;TRONDHEIM;1601
7446;TRONDHEIM;1601
7447;TRONDHEIM;1601
7448;TRONDHEIM;1601
7449;TRONDHEIM;1601
7450;TRONDHEIM;1601
7451;TRONDHEIM;1601
7452;TRONDHEIM;1601
7453;TRONDHEIM;1601
7454;TRONDHEIM;1601
7455;TRONDHEIM;1601
7456;TRONDHEIM;1601
7457;TRONDHEIM;1601
7458;TRONDHEIM;1601
7459;TRONDHEIM;1601
7461;TRONDHEIM;1601
7462;TRONDHEIM;1601
7463;TRONDHEIM;1601
7465;TRONDHEIM;1601
7466;TRONDHEIM;1601
7467;TRONDHEIM;1601
7468;TRONDHEIM;1601
7469;TRONDHEIM;1601
7470;TRONDHEIM;1601
7471;TRONDHEIM;1601
7472;TRONDHEIM;1601
7473;TRONDHEIM;1601
7474;TRONDHEIM;1601
7475;TRONDHEIM;1601
7476;TRONDHEIM;1601
7477;TRONDHEIM;1601
7478;TRONDHEIM;1601
7479;TRONDHEIM;1601
7480;TRONDHEIM;1601
7481;TRONDHEIM;1601
7482;TRONDHEIM;1601
7483;TRONDHEIM;1601
7484;TRONDHEIM;1601
7485;TRONDHEIM;1601
7486;TRONDHEIM;1601
7487;TRONDHEIM;1601
7488;TRONDHEIM;1601
7489;TRONDHEIM;1601
7490;TRONDHEIM;1601
7491;TRONDHEIM;1601
7492;TRONDHEIM;1601
7493;TRONDHEIM;1601
7494;TRONDHEIM;1601
7495;TRONDHEIM;1601
7496;TRONDHEIM;1601
7497;TRONDHEIM;1601
7500;STJØRDAL;1714
7501;STJØRDAL;1714
7502;STJØRDAL;1714
7503;STJØRDAL;1714
7504;STJØRDAL;1714
7505;STJØRDAL;1714
7506;STJØRDAL;1714
7507;STJØRDAL;1714
7508;STJØRDAL;1714
7509;STJØRDAL;1714
7510;SKATVAL;1714
7512;STJØRDAL;1714
7513;STJØRDAL;1714
7514;STJØRDAL;1714
7517;HELL;1714
7519;ELVARLI;1714
7520;HEGRA;1714
7525;FLORNES;1714
7529;HEGRA;1714
7530;MERÅKER;1711
7531;MERÅKER;1711
7533;KOPPERÅ;1711
7540;KLÆBU;1662
7541;KLÆBU;1662
7549;TANEM;1662
7550;HOMMELVIK;1663
7551;HOMMELVIK;1663
7560;VIKHAMMER;1663
7562;SAKSVIK;1663
7563;MALVIK;1663
7566;VIKHAMMER;1663
7570;HELL;1714
7580;SELBU;1664
7581;SELBU;1664
7583;SELBU;1664
7584;SELBUSTRAND;1664
7585;Elvarli;1714
7590;TYDAL;1665
7591;TYDAL;1665
7596;FLAKNAN;1664
7600;LEVANGER;1719
7601;LEVANGER;1719
7602;LEVANGER;1719
7603;LEVANGER;1719
7604;LEVANGER;1719
7605;LEVANGER;1719
7606;LEVANGER;1719
7607;LEVANGER;1719
7608;LEVANGER;1719
7609;LEVANGER;1719
7610;LEVANGER;1719
7619;SKOGN;1719
7620;SKOGN;1719
7622;MARKABYGDA;1719
7623;RONGLAN;1719
7624;EKNE;1719
7629;YTTERØY;1719
7630;ÅSEN;1719
7631;ÅSEN;1719
7632;ÅSENFJORD;1719
7633;FROSTA;1717
7634;FROSTA;1717
7650;VERDAL;1721
7651;VERDAL;1721
7652;VERDAL;1721
7653;VERDAL;1721
7654;VERDAL;1721
7655;VERDAL;1721
7656;VERDAL;1721
7657;VERDAL;1721
7658;VERDAL;1721
7660;VUKU;1721
7670;INDERØY;1756
7671;INDERØY;1756
7672;INDERØY;1756
7690;MOSVIK;1756
7700;Steinkjer;1702
7701;STEINKJER;1702
7702;STEINKJER;1702
7703;STEINKJER;1702
7704;STEINKJER;1702
7705;STEINKJER;1702
7707;STEINKJER;1702
7708;STEINKJER;1702
7709;STEINKJER;1702
7710;SPARBU;1702
7711;STEINKJER;1702
7712;STEINKJER;1702
7713;STEINKJER;1702
7714;STEINKJER;1702
7715;STEINKJER;1702
7716;STEINKJER;1702
7717;STEINKJER;1702
7718;STEINKJER;1702
7724;STEINKJER;1702
7725;STEINKJER;1702
7726;STEINKJER;1702
7729;STEINKJER;1702
7730;BEITSTAD;1702
7732;STEINKJER;1702
7734;STEINKJER;1702
7735;STEINKJER;1702
7736;STEINKJER;1702
7737;STEINKJER;1702
7738;STEINKJER;1702
7739;BEITSTAD;1702
7740;STEINSDALEN;1633
7741;STEINSDALEN;1633
7742;YTTERVÅG;1633
7744;HEPSØY;1633
7745;OPPLAND;1749
7746;HASVÅG;1749
7748;SÆTERVIK;1633
7750;NAMDALSEID;1725
7751;NAMDALSEID;1725
7760;SNÅSA;1736
7761;SNÅSA;1736
7770;FLATANGER;1749
7771;FLATANGER;1749
7777;NORD-STATLAND;1725
7790;MALM;1724
7791;MALM;1724
7796;FOLLAFOSS;1724
7797;VERRABOTN;1724
7800;NAMSOS;1703
7801;NAMSOS;1703
7802;NAMSOS;1703
7803;NAMSOS;1703
7804;NAMSOS;1703
7805;NAMSOS;1703
7808;NAMSOS;1703
7810;NAMSOS;1703
7817;SALSNES;1748
7818;LUND;1751
7819;FOSSLANDSOSEN;1703
7820;SPILLUM;1703
7821;SPILLUM;1703
7822;BANGSUND;1703
7823;Sjøåsen;1725
7856;JØA;1748
7860;SKAGE I NAMDALEN;1744
7863;OVERHALLA;1744
7864;OVERHALLA;1744
7869;SKAGE I NAMDALEN;1744
7870;GRONG;1742
7871;GRONG;1742
7873;HARRAN;1742
7882;NORDLI;1738
7884;SØRLI;1738
7890;NAMSSKOGAN;1740
7892;TRONES;1740
7893;SKOROVATN;1740
7896;BREKKVASSELV;1740
7898;LIMINGEN;1739
7900;RØRVIK;1750
7901;RØRVIK;1750
7940;OTTERSØY;1751
7944;INDRE NÆRØY;1751
7950;ABELVÆR;1751
7960;SALSBRUKET;1751
7970;KOLVEREID;1751
7971;KOLVEREID;1751
7973;GJERDINGA;1751
7976;KONGSMOEN;1743
7977;HØYLANDET;1743
7980;TERRÅK;1811
7981;HARANGSFJORD;1811
7982;BINDALSEIDET;1811
7985;FOLDEREID;1751
7990;NAUSTBUKTA;1751
7993;GUTVIK;1755
7994;LEKA;1755
8000;Bodø;1804
8001;BODØ;1804
8002;BODØ;1804
8003;BODØ;1804
8004;BODØ;1804
8005;BODØ;1804
8006;BODØ;1804
8007;BODØ;1804
8008;BODØ;1804
8009;BODØ;1804
8010;BODØ;1804
8011;BODØ;1804
8012;BODØ;1804
8013;BODØ;1804
8014;BODØ;1804
8015;BODØ;1804
8016;BODØ;1804
8019;BODØ;1804
8020;BODØ;1804
8021;BODØ;1804
